PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,classe_name
5.166716530919626,0.6421355927743108,-0.9922946728420777,1.476009128131797,0.24026148433996694,1.2979508450702943,0.2691244906121257,0.45778263826598725,0.08975344673060545,0.3100954028488137,1.9893027892631743,0.8433060879171155,0.8418248298821489,-0.5037145791326967,-0.29250755485722424,0
7.585891227826056,-1.9472085611345347,-4.22711416874709,-0.03871390701508284,-2.551745386855438,-0.624581254485266,-0.2855175617130591,1.1017218620575857,-1.1808373962693326,0.9508328358412887,-0.41387232748332,0.24806565412529383,0.22410977709320534,-0.12034168408854345,0.5448566192647929,0
4.238008639100511,-2.955508887106021,-1.725457893434914,-1.2389233986477477,-3.1366465286063527,0.659705562925107,-1.0501275563400503,0.6956947235450543,0.4543289671268229,-0.4494659212831781,-0.18833383244130847,0.39930718908165197,0.392900673247083,0.08951377217249726,-0.06371860158119741,0
5.061304444277722,-2.7090602979415963,-2.519612565931317,-0.8262600087413955,-2.532722886984094,0.15894734261916627,-0.7557985869916312,1.247861930911936,0.15854161388265503,-0.27462284424455985,0.07580655599533365,0.475493093476258,0.47182572981404614,0.09299406120354842,0.1471137165537813,0
5.491715154863844,0.6088681454505831,-1.1274436383565383,1.6613527257346405,0.2781168218435371,1.9172163373556346,-0.15289884232238699,0.7048916813175579,-0.3637106430222026,0.07481190915135853,1.794163526179628,0.9674566435483994,0.4575670139457522,-0.18550753802383477,-0.5183808422432512,0
7.344322106530194,-2.6660245845223094,-3.7497961745522628,0.20836351324411023,-2.791350770592709,0.3164561700519828,-0.38539110048515096,1.5329054745214727,-0.539493129622201,0.6719700841500287,-0.011514425435172214,0.3882455282620006,0.285425004468883,0.14162992540559668,0.4266373929717014,0
4.685884875861144,-3.196370737389099,-1.8627092418274445,-0.9802379922074314,-2.969229775526908,1.2010131053088446,-0.9369817421770497,1.1515846422027116,0.3875636805574919,-0.3728534515257509,0.12213286039108251,0.5921698035686307,0.4265174055585882,0.2229678195201311,0.12932589392321345,0
5.331989185119844,-2.997013647201123,-2.041872132944917,-0.8296744232440199,-2.7926518047152795,0.2982988576051369,-0.7978526455038699,1.3089233653472274,0.48838880626883746,-0.14135837044893704,0.061195176013085016,0.5504111860241259,0.5202359008740864,0.02227211314014757,0.6209119454391284,0
5.586607237700078,0.37952386939637245,-1.5364327495394279,2.129123916269217,0.04803404941546442,2.021292147479708,-0.20094723772255926,0.542983197415085,-0.316504459956745,-0.15848754015990899,1.2780904034331915,0.973822051728257,0.3729868214424991,-0.2419084064758875,-0.23326079990220205,0
7.487955053617712,-2.713502771146474,-2.691053291245888,0.18839102197340898,-2.9035806911312267,0.8284687008310184,-0.5540041576308486,0.9185074270466275,-0.22846752185892874,0.3682529010674217,0.2238386707926933,0.40915079058952675,0.3905745495816449,0.015912760140609696,0.5494553391321502,0
5.524022533253696,-3.313027285847892,-1.9585625172756,-0.629406046969298,-2.7393232925741997,1.2746246305460973,-0.9262564443997071,1.1143410946119394,0.11636378637798873,-0.034255022665335325,0.2587569084338118,0.5513353173798995,0.4330662188895494,0.2397087733952402,0.2794733341214987,0
6.0164510223029835,-3.18599977629421,-1.88561430820521,-0.47908021830304937,-2.815863774141834,0.9016275602796711,-0.8158529471501675,1.0182627112807208,0.24278818235960753,-0.019838550871639177,0.3114474105799243,0.5072727001918723,0.5159105366639508,0.06276577179101905,0.5535289498363889,0
5.222337693092396,0.18110904427206234,-1.0864168625211625,1.6395172674288527,-0.0070720632147761395,1.4803700815498682,0.30823182249769326,1.1693069443736768,0.1641110554093121,0.2647401005621882,1.5164298334467712,1.056965005152334,0.6398603574439152,-0.29182825775247156,-0.01415390522836774,0
7.834164300633287,-2.771661417817449,-2.4792387122431676,0.3645962130477997,-2.9761398795563587,0.9310903084224192,-0.6384930673062805,0.6661340903383635,-0.15911286971026367,0.5334074929716657,0.3027375746418461,0.36592442103974926,0.4410427590952714,-0.027392279213448698,0.6821979367911095,0
5.9341711727101885,-3.3654485837275745,-1.54092715402495,-0.6015464336265433,-2.901278211992683,1.3072580796935631,-1.1916271878222644,0.7479355009109783,0.06384453049223135,-0.029584617584373047,0.28507440630876496,0.45176720116338487,0.5078010803245055,0.2442102109872922,0.15638393934681522,0
6.812029174265336,-3.1399688817985827,-1.924205075730865,-0.28489506507744927,-2.662207010467759,0.8622151069310137,-0.9711161033215024,1.0505045433437328,-0.053828882588414506,0.06410603765032372,0.31353369575914364,0.49260348647681323,0.5019637067175964,0.1984661777209458,0.40921800160690375,0
4.94460338474288,0.4773993022444084,-1.1510713746849657,1.7928249064970558,-0.1981580219087313,1.2097287556257932,-0.26264589363006635,0.19535677830405218,-0.13733989456043796,0.17477453952347777,1.439364399134813,0.9249356354153637,0.5333050975667705,-0.19884433960015543,-0.30576796290848707,0
9.603080332536003,-2.349227083389134,-1.8234224439275266,0.036283559742397845,-2.141300199274451,0.5521139822709403,-1.27337287324848,1.1627468366877973,-0.736530308325817,0.6972403450552902,0.3347455678454725,0.5188248621236871,0.45155334699817257,0.18183478982086132,0.9964910065905762,0
6.275259580821567,-3.4147874867393524,-1.9925313391554145,-0.23319016699365738,-2.6009381797874505,1.4048030007868582,-0.9931521219014843,1.0339067625343619,-0.1302731090889655,0.13347050418109183,0.41170337017811004,0.5597425799580762,0.48034024406953696,0.31943666883246746,0.2271956104340476,0
6.799302178370825,-3.1919034668846926,-1.492437295662799,-0.2863633113584747,-2.6163636852258363,0.9271218770014356,-1.017882541942553,0.9450312925031502,0.18061442804234057,-0.048968654708497455,0.4298722909396852,0.5570931012200508,0.5882543454867193,0.14200679401686406,0.5928688157423769,0
9.647111687224072,-1.7260105599552205,-4.506271289503524,1.047543274671749,-3.1557945385216306,0.6940116732783064,-0.042156887984136276,-0.36926791516929136,-2.1726101848978927,1.6304990596143718,-0.2331272028294219,0.02936335429527838,0.14886791454026901,-0.168848789031315,0.09494983004667153,0
6.911759961906657,-3.1352246576999896,-2.3895652354286048,1.3225691316337589,-2.3267238728621593,1.347746257478524,-0.24010605730754983,0.47378002321238444,0.24594217255229375,0.4947929103879061,0.5355386469291813,0.6500298404199615,0.39497278898207544,-0.2724712322657029,1.245798445419988,0
4.6880863788079035,-3.3338195760946134,-1.4587634669818583,0.16776533500477978,-2.0045720184866767,1.7143076078683444,-0.5211814096503189,0.603308186319742,0.5180430906363123,0.23389757859913424,0.618719868073974,0.7398508663382274,0.47733473778401186,-0.04339877115716589,0.6740481214039062,0
5.477979968373287,-3.3282822785258372,-0.7843212053039457,-0.08204713406197299,-1.96624443800688,1.1412995441439333,-0.652735816462087,0.7185704348079361,0.8121923489037671,0.08768727809046731,0.880054320866052,0.7124534666162853,0.6886460858398451,-0.0739371578850817,0.9250501118411902,0
12.614231577593662,-1.3779753778975354,-2.0497887939378034,0.7441993912660765,-2.6815803426516522,1.0619552873413398,-1.3738122834370003,-0.7991065907996981,-2.0728348015744675,1.3510969925200014,0.26468814304646043,-0.058742882059906104,0.41743419413769206,0.07861687624757467,-0.020470827960953515,0
8.142028092691453,-3.3311309723173315,-1.1642649166602634,1.0100297287007067,-2.1731695233916914,1.192300981306601,-0.9277819404788542,0.1821020415659463,0.16135949620881804,0.2037992349171749,0.6079495042689762,0.5665541439591784,0.5123070888529498,-0.07961312116433066,1.0266379704995552,0
4.401259013418916,-3.650759914091509,-1.2046170792620674,0.4092472453437516,-1.648133310092483,1.667320519827652,-0.46815461248940493,0.6557620613542042,0.6689507600487584,-0.05190365397924043,0.528213047036699,0.9083761603317694,0.44918548230450267,-0.10968994933728322,0.9067932202066098,0
5.501911603077915,-3.766652244555262,-0.9747036540934164,0.46503784952425503,-1.7053493838745162,1.3967300213263418,-0.5003437083396318,0.8181447711547547,0.7535005180777131,0.09515005703742717,0.7832409158772407,0.8632814534747341,0.5654588651010789,-0.05758741454758613,1.0435084966990698,0
14.708653562896886,-0.6561359518287071,-0.8304737987934376,0.797025305685121,-2.2496516489728884,1.5324777518913604,-1.8249844058893463,-1.8156304731320252,-2.398473101157515,1.4660253674280945,0.5870060542472261,-0.21081369018499432,0.4702818746558552,0.045589346235153407,-0.18326467143263714,0
9.132795994016158,-3.2256613727910004,-0.4747254434627371,0.9789136738584097,-1.4738069602774404,0.8443773770738245,-1.4188316379152481,0.06942102601524881,-0.173963625505472,0.09245232295717129,0.5513977184312852,0.618481597669282,0.5056751620779392,0.0005891098040749838,1.0459541625933744,0
5.404337420648301,-3.914853923915474,-0.7841815615984766,0.49345877535686183,-1.2840724101557526,1.066940967591186,-0.773165742591593,0.4170606727535393,0.26204812918982456,0.24436408821225764,0.4033407211930992,0.8046619400028296,0.44117848278878036,-0.15832638504037483,1.0692585501471914,0
6.508604634554763,-3.7617775280337242,-0.5819403769216603,0.6953001065833826,-1.1903211670632887,0.9463968039459354,-0.8744050883364224,0.4308557152133649,0.27412080562091046,0.28790499214949156,0.6505622792388044,0.7769674716349785,0.5357150812118147,-0.1469967242885668,1.2047044455672915,0
15.949719552499229,-0.22487085626406103,0.026170768935945936,0.7452929805990263,-2.2230137087163895,2.311086941798032,-2.099351537483999,-2.5183871770749593,-2.525765687102934,1.6494611602345972,1.2053296647254594,-0.3062831088216889,0.6631090719410487,0.0681683468069108,-0.18972378460196412,0
10.088270811025652,-2.8936977519972547,-0.07462740447987332,0.8312023883135911,-1.266357221715138,0.9585997308154217,-1.6344749212698944,-0.0573979380489018,-0.4511193784169565,0.24540453833524378,0.7681592852198094,0.6506932054480098,0.6258764722640459,0.008882030769889767,1.2571794532925153,0
5.264037029541821,-3.9231332379721264,-0.9195826573889704,0.6722847327321723,-1.335118416708657,1.181409652060282,-0.6174890903937118,0.3320917161322425,0.34274887442455715,0.3029693170004059,0.47863983551237815,0.8291661151159382,0.4841820131440829,-0.2108209303118317,1.1625852977147952,0
6.246948102764646,-3.833141614563596,-0.8067177893928222,0.9730770184650442,-1.439684119903716,1.369931439242595,-0.6010399122885485,0.2947080740991402,0.39699038488893396,0.27379262900056983,0.7914209327080705,0.8325426220751105,0.5686518452510075,-0.18767406084441915,1.21756128832441,0
17.040104756802254,-0.03686246873275017,0.5563424711356321,0.9561601535881442,-2.0794760361782783,2.7658427937274155,-2.3701894033943867,-3.041840439101363,-2.7802672292441875,1.9241676046709446,1.558568466364168,-0.39371829976826017,0.7091029774407943,0.12688397833651377,-0.24499260615327204,0
10.89447841747853,-2.6064649647020754,0.42640636747144406,0.7195819501146534,-0.5151600543156218,0.47978748460894405,-1.8855676348619266,0.03531126146245679,-0.6136716706449679,0.23422092286605545,0.6345598727731637,0.7680550983325978,0.5830874636758168,0.02052438558549139,1.5470886729175948,0
5.319658058188263,-3.953583066589787,-0.8342307746004086,1.031103155593086,-0.9969838695043,1.1054184763697754,-0.40100509130152845,0.19718618545099204,0.3771418583971699,0.509962622521531,0.5162623455794263,0.9092555122423653,0.4880003082149003,-0.3997836977698968,1.4716248339312212,0
6.5499031854081515,-3.8766126805447167,-0.6738615386819283,1.2582194920454437,-1.0129709657680832,1.1956219635597252,-0.6023623866543381,0.1956505926001257,0.2839957885893045,0.38956173324326315,0.7766913176976881,0.9205769000461256,0.5598448106314495,-0.31126324567516417,1.546937714657124,0
17.49953235573953,-0.09035424067730138,0.8157739726602753,1.4071914885120547,-1.7149125535813452,2.7534814428570353,-2.569311645153476,-3.4051473128899823,-2.842144912328443,1.9344328373145923,1.57775008614778,-0.39740530566386295,0.6472254195284782,0.12261080941872875,-0.19754307952951364,0
11.211021213908776,-2.4177382393445095,0.8762911778763369,0.6235620121523663,-0.33522749765436194,0.6883916090322841,-1.8463278614256164,-0.061483362249399744,-0.512793576925011,0.4050472896225048,1.002134774769034,0.8639321333930039,0.7466375878233704,-0.05333375169528627,1.936311604235093,0
4.827536957124806,-3.9915467777353584,-0.9481836584808262,1.485896923332907,0.04326915627330843,0.915037401226276,0.45171564775355794,0.8469224419979992,0.7541382790967924,0.9507061401628051,1.2117569033966755,1.3841613488877047,0.757215999459094,-0.8197043979100175,2.906332015548125,0
6.642892126042498,-3.69733543557346,-0.1462033925353254,1.1513432586837142,-0.19272109805020066,0.49289086156843953,-0.2219802290667018,0.5956562534116167,0.6708427160881675,0.834118604697622,1.1895471174913748,1.2323548968817148,0.8448573866906341,-0.7171698572750376,3.0455742348243233,0
17.44585881254046,-0.19498752151043774,1.341651573902838,1.5362464680232488,-1.4205620070983906,2.7360047706623893,-2.632390993798184,-3.652268984260397,-2.475719785217525,1.7250810003362023,1.8902587486487983,-0.35208965442145845,0.8010630379166774,0.04777062297442863,0.04512424201655687,0
11.804118927084817,-2.441371314525191,0.9338222215456659,1.0153877281482742,-0.18199583894174398,0.6876739077879221,-2.057362791218512,-0.4868056537685251,-0.7930562758099347,0.4000224861198076,0.7967063795884031,0.7821322160909387,0.5972877853269801,0.002368401487164899,1.6074273834267294,0
5.6104549308125025,-4.15782726454285,-0.8242408040287733,1.6148687634598524,-0.06336250213820031,0.7407330576694413,-0.03942114638032141,0.4149054034234644,0.3155121067112444,0.9070678965642028,0.6561663442400228,1.1493131887337855,0.5100251340171704,-0.602568191675421,2.094496225667326,0
7.315448814401985,-3.772928549855927,-0.03196715433052978,1.3248048627709097,0.07905978337980371,0.49415843057837305,-0.6419230457291301,0.4025923737515939,0.22364114083723735,0.6732405247674944,0.7965101736168146,1.12979193039948,0.6054911289395298,-0.45372295051172407,2.261384475235347,0
18.25837300328546,0.07505632587702134,1.8227770170872117,1.4726241697625955,-1.0898294325434554,2.783275222939862,-2.8965654573494874,-3.7872835163059166,-2.629029149565456,1.834105476386481,2.123750041573064,-0.3173835060421316,0.8698590907897112,0.10092251247402871,0.3047359020655535,0
11.077450796384333,-2.784250986864279,0.43911680950534154,1.2638628553239437,-0.319373445383152,0.6492025701029598,-1.8903456405108403,-0.5185113861327917,-0.8750771154908317,0.5981169302614525,0.714468359782404,0.7868805463026844,0.6076100722108457,-0.051617699926812116,1.4774845659006262,0
5.324880944510345,-4.159665757780122,-0.8773540370383947,1.4042295883972524,0.43043407516232274,0.08243568112015895,-0.08907426344264349,0.7302795895466274,0.2137653034081035,0.9989228365731931,0.41506326790102555,1.2285098234722378,0.5025185295381408,-0.588638834140058,2.150776584415057,0
6.72533955986071,-3.9938089537612163,-0.5431728217586295,1.524615297361125,0.4738471271867968,0.07884556202213762,-0.3778170530065524,0.7984411296114822,0.14428054994464523,0.8604595442183213,0.6151893662936926,1.2984936358357806,0.5681402299154242,-0.5309631455293085,2.4907116974070256,0
18.081195348096777,0.07793822579089565,1.8629545446065183,1.78358247068476,-1.4898721442469829,3.4896699565201437,-2.478123288701829,-4.406482926118976,-2.267253507123134,2.0046597058643942,2.8140222990604524,-0.3723504730204316,1.109687911100431,0.02502661544159559,0.3463853795966767,0
